S4 Table. Qualitative and quantitative comparisons between non-diabetes versus autoantibody cases and T1D cases.   																																												
Significant	#NAME?	Difference	Protein IDs	Protein names	Gene names	Razor + unique peptides	Sequence coverage [%]	Mol. weight [kDa]	-Log Student's t-test p-value ABB+_ND	LFQ intensity 6289_A	LFQ intensity 6289_B	LFQ intensity 6234_A	LFQ intensity 6234_B	LFQ intensity 6234_C	LFQ intensity 6238_A	LFQ intensity 6238_B	LFQ intensity 6238_C	LFQ intensity 6318_A	LFQ intensity 6318_B	LFQ intensity 6318_C	LFQ intensity 6339_A	LFQ intensity 6339_B	LFQ intensity 6339_C	LFQ intensity 6158_A	LFQ intensity 6158_B	LFQ intensity 6158_C	LFQ intensity 6167_A	LFQ intensity 6167_B	LFQ intensity 6167_C	LFQ intensity 6184_A	LFQ intensity 6184_2	LFQ intensity 6267_A	LFQ intensity 6175_A	LFQ intensity 6175_B	LFQ intensity 6245_A	LFQ intensity 6245_B	LFQ intensity 6267_B	LFQ intensity 6245_C	LFQ intensity 6247_A	LFQ intensity 6247_B	LFQ intensity 6247_C	LFQ intensity 6325_A	LFQ intensity 6325_B	LFQ intensity 6325_C
	0.523362706434149	-0.333171057322669	A0A087X0W7;A0A087WT95;Q86TX2;P49753;G3V4F2	Acyl-coenzyme A thioesterase 1;Acyl-coenzyme A thioesterase 2, mitochondrial	ACOT2;ACOT1	5	16.6	46.292	0.523362706434149	20.00431	20.74139	20.75099	20.99134	21.13984	20.51364	20.51335	20.76967	19.99631	20.45282	19.34023	19.88905	20.37613	20.42552	20.68011	18.49847	21.12098	20.64209	19.85972	20.84345	18.62743	19.48028	21.04473	21.63542	20.74024	20.5306	18.48077	20.55805	20.18362	21.3159	21.603	19.85694	20.34722	20.26155	19.85267
	0.771778356727955	0.411922924102296	A0A087WT99;Q9H0W9;E9PJU8;E9PQS1;E9PPB5;E9PR95;E9PSC3;E9PLC5;E9PLB3;E9PIP1	Ester hydrolase C11orf54	C11orf54	4	13.7	28.683	0.771778356727955	20.3002	19.75306	20.23596	20.19484	20.52401	20.6297	20.80931	20.59996	18.73286	18.83233	20.06316	19.70108	18.95575	18.96495	20.81597	20.80065	20.9315	20.48335	20.15069	19.50187	19.45754	19.81562	20.65543	19.51677	18.79883	21.41545	20.94442	20.96289	20.84698	20.80546	21.3393	20.12976	19.05455	19.85111	19.16838
	2.02328519709726	1.06390346042694	A0A087WTA8;P08123	Collagen alpha-2(I) chain	COL1A2	12	10.1	129.15	2.02328519709726	27.13888	26.74163	27.40665	27.39771	27.62108	27.96477	27.06764	27.54657	27.53148	27.10199	29.2062	28.03223	28.04932	28.11123	28.61621	28.62485	27.87654	27.67081	27.66614	27.65417	30.36275	30.76002	29.07623	28.12465	27.62171	28.86938	27.58534	28.02253	28.44091	28.98207	29.60366	30.03263	28.00019	28.82938	28.69999
	0.027734642921516	-0.016181385706343	A0A087WTH0;Q9UHY7;A0A0C4DGY8;D6RA00	Enolase-phosphatase E1	ENOPH1	3	22.2	23.364	0.027734642921516	19.05439	19.37046	20.33876	20.03335	19.74944	19.36451	18.49798	19.48452	19.51129	19.60136	18.60888	20.00944	19.71813	19.73181	19.31584	19.27355	18.92146	19.80176	18.92559	19.80989	19.7914	20.13485	19.4278	19.83542	19.58376	19.85778	19.2679	19.91459	18.49682	19.47643	19.44819	18.32183	19.79746	19.17096	19.66546
	0.535540522218119	-0.188376366146027	A0A087WTP3;Q92945;M0R0I5;M0QXW7;M0QYH3;M0R3J3	Far upstream element-binding protein 2	KHSRP	9	19.4	73.027	0.535540522218119	23.23181	22.44955	22.27586	22.24336	22.25776	22.45483	22.55115	22.61072	22.31805	22.47313	23.08477	22.54305	22.32685	22.92461	22.46715	22.65565	23.0065	22.64082	21.95794	22.09774	21.5264	23.04192	21.88974	22.33178	22.30833	20.91554	22.40943	23.14007	22.36946	21.86669	23.50057	20.26554	22.05556	22.65851	22.71603
	0.878394913293582	-0.276120685395743	A0A087WTT1;P11940;E7EQV3;E7ERJ7;H0YAR2;Q9H361;H0YAP2;H0YBN4;H0YB86;Q4VXU2;E5RGH3;E5RH24;E5RJB9;H0YAS6;H0YB75;H0YAS7;H0YC10;E5RHG7;E5RGC4;E5RFD8;Q5JQF8;Q96DU9	Polyadenylate-binding protein;Polyadenylate-binding protein 1;Polyadenylate-binding protein 3	PABPC1;PABPC3	21	42.5	58.535	0.878394913293582	23.69753	23.79213	24.21675	24.3243	24.33135	24.50476	24.34055	24.2003	24.0554	24.27355	24.38818	24.10494	24.12242	23.85804	24.26778	24.35266	24.1039	23.90261	24.0135	23.94521	23.31507	22.56481	24.47023	23.66731	23.50652	23.507	23.77374	23.87933	24.49063	24.90454	24.09418	27.83183	23.81225	23.74283	23.71377
	1.41133566950072	-1.05989454662989	A0A087X1V9;A0A087X130;A0A087WZW8;A0A087WYL9;A0A087WWV8;A0A087WTX5;P01834;A0A075B6H6	Ig kappa chain C region	IGKC;IGKV3-11;IGKV1-8	3	41.7	14.459	1.41133566950072	22.41885	22.46939	20.93783	20.95724	20.83846	22.72192	21.9239	22.43352	21.13126	21.47437	19.69978	20.93639	20.70666	20.50223	21.58889	21.71515	21.25765	19.80373	18.61087	20.10312	22.19776	18.79078	18.70488	21.4915	21.11445	21.39973	23.15394	23.76091	23.26556	19.80064	19.78083	20.71788	22.41857	22.16447	22.71877
	0.572216000907521	-0.353643069191584	A0A087WUB9;Q8WYA6	Beta-catenin-like protein 1	CTNNBL1	2	2.8	65.702	0.572216000907521	18.73436	20.05894	18.40104	18.526	18.59219	18.73099	19.28517	18.45026	19.82435	19.91065	20.04206	20.30298	20.02474	20.04022	18.40216	18.62135	18.54151	20.09704	18.43037	18.86855	20.10921	18.44549	19.46692	20.13876	19.89945	18.96725	18.4771	19.37938	18.64354	19.4707	20.0975	20.10428	20.09624	19.66504	19.20469
	1.58355434645214	-1.24070547497462	A0A087WUC6;E9PI68;Q15005;E9PL01;E9PRB9;H0YE04	Signal peptidase complex subunit 2	SPCS2	7	35.7	25.09	1.58355434645214	21.10207	21.43471	22.69179	23.2737	22.97334	23.34827	23.19034	23.027	22.95097	23.06319	24.65141	22.51814	22.66776	22.36951	22.37504	22.35114	22.13727	21.30986	19.18004	18.5514	22.40432	22.18489	23.57969	21.62333	22.18135	21.52922	23.09703	23.03342	22.49099	21.94382	22.98143	21.06362	22.57821	22.56437	22.75862
	1.33584204390331	-0.682253671070885	J3QTS8;A0A087WUI4;A0A087X1U0;Q15661;P20231;A0A0C4DGM1;A0A0C4DFZ7;Q9BZJ3;A6NIE9;P05981	Tryptase alpha/beta-1;Tryptase beta-2	TPSAB1;TPSB2	8	33	31.282	1.33584204390331	22.70377	22.57524	23.66156	23.75542	23.42406	24.64658	24.77917	24.80538	24.16722	24.08343	24.64378	24.95877	24.98146	25.29716	23.90021	23.90985	23.99895	23.2492	22.50654	23.57103	23.15743	22.99158	24.17112	21.63028	21.81069	24.46793	24.05623	23.89634	23.78357	24.37272	24.56721	22.9661	23.13544	23.26785	22.9922
	1.09166177011491	-0.551410659911141	A0A087WUK2;O14979	Heterogeneous nuclear ribonucleoprotein D-like	HNRNPDL	4	17.4	40.04	1.09166177011491	22.97752	23.0517	21.89689	21.96314	21.98266	22.00234	22.18029	22.2157	22.21919	22.36653	22.07091	22.27299	21.86121	22.16693	21.50732	22.16331	22.31772	22.13806	22.20422	22.3368	19.19528	20.94528	22.30446	21.37698	21.50106	22.13364	21.49775	21.50577	21.31512	22.72949	23.17747	22.14787	22.00779	21.97788	22.34006
	0.354146357316303	-0.319815332927401	A0A087WUL0;Q3LXA3;H0YCY6;I3L252;E9PJG8	Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing);ATP-dependent dihydroxyacetone kinase;FAD-AMP lyase (cyclizing)	TKFC;DAK	7	14.6	59.057	0.354146357316303	18.55081	20.35013	20.71758	20.97113	20.81198	20.40229	20.66648	20.52774	19.63509	20.75222	18.60094	19.06707	20.31662	20.33382	20.5242	20.83206	21.30764	20.0462	19.39986	18.3695	18.77111	18.24746	20.719	18.86159	20.19996	20.96762	21.14812	20.92107	20.55169	21.52846	19.92992	19.09859	21.09217	21.06842	20.67762
	0.303186387050267	-0.332091240655807	E7ETK0;A0A087WUS0;P62847	40S ribosomal protein S24	RPS24	4	26.7	15.197	0.303186387050267	23.15542	19.12413	22.66164	22.25049	22.38843	22.84048	22.5533	22.95456	22.35281	22.41573	22.22126	21.33473	21.36046	21.34158	21.77909	21.8418	22.05156	22.35834	22.17035	22.31609	18.42736	22.63276	22.04777	18.5335	18.93469	21.84801	22.38609	23.13389	22.70314	22.97893	21.43181	20.57158	22.35426	21.88275	21.78632
	0.254180975138746	0.472547152685738	Q5T123;A0A087WV23;Q9H299	SH3 domain-binding glutamic acid-rich-like protein 3	SH3BGRL3	3	37.5	9.3804	0.254180975138746	20.93092	19.52675	21.80128	21.82147	21.03664	18.42148	19.60176	19.24266	20.90264	20.64386	18.23074	18.74957	20.81863	20.89297	20.15044	19.58528	18.55833	18.86209	17.94318	19.12496	24.96812	22.60811	24.13759	21.899	21.81976	20.19666	19.58446	19.69532	19.28094	20.10927	18.76423	20.32362	20.95809	19.20706	19.39596
	0.458937549470612	-0.488642056783039	A0A0A0MS08;A0A087X1C7;A0A0G2JNK4;A0A087X010;A0A087WV47;A0A087X079;A0A087WYE1;A0A087WYC5;P01857;A0A0A0MS07	Ig gamma-1 chain C region	IGHG1	9	33.3	43.911	0.458937549470612	25.39767	25.47988	22.48161	22.5248	22.51359	23.97412	24.14608	24.55292	23.24997	23.54014	21.32328	22.20093	22.13859	21.39713	23.57946	23.29628	23.76537	21.87826	22.18462	22.16696	21.29995	22.94494	23.36399	19.77161	20.50475	25.54969	24.72041	24.62606	24.61656	23.00806	24.71513	23.35084	24.74247	24.97005	25.13344
	0.422280094920864	-0.276344238765656	A0A087WVP1;Q14517	Protocadherin Fat 1;Protocadherin Fat 1, nuclear form	FAT1	2	0.6	506.37	0.422280094920864	19.31315	18.80918	19.99976	18.30027	19.52489	20.38068	19.90314	20.36858	20.12238	20.20508	18.01841	18.56748	19.0877	19.09768	18.48383	19.88202	19.33617	18.54484	19.50925	19.34648	18.23021	19.06994	19.7734	18.34533	18.60965	18.51983	19.88582	19.99608	19.59629	18.80983	18.42173	20.26729	20.38066	19.39717	19.82737
	1.72461634957933	-0.343177174764964	A0A087WVQ6;Q00610;J3KS13;A0A087WX41;P53675;K7EJJ5;J3KSQ2;J3KRF5;J3QL20;F5H5N6	Clathrin heavy chain;Clathrin heavy chain 1	CLTC	62	44.6	192.06	1.72461634957933	26.89377	27.07531	26.55842	26.54929	26.59064	26.26774	26.38512	26.42566	26.35311	26.58162	26.88751	26.676	26.68899	26.73104	26.64609	26.48869	26.88169	26.11809	26.03574	25.8922	25.73725	25.92787	26.75366	25.96664	25.90382	26.16563	25.95525	26.10428	25.93315	26.88658	27.32337	26.34415	26.2775	26.04612	26.09021
	1.81719720066991	1.79978145114959	H7C5P4;A0A087WVY3;P35250	Replication factor C subunit 2	RFC2	2	7.6	22.478	1.81719720066991	19.53667	18.62855	18.30322	19.09282	19.82572	19.2107	18.63423	19.56134	18.86759	18.96544	18.90026	19.32377	18.772	18.78012	23.98485	18.63262	19.649	18.36288	24.16231	24.2398	19.04903	19.3111	20.06515	19.12686	18.42323	19.31467	18.617	18.72979	19.89649	18.47602	18.2253	20.42532	19.18314	19.82596	19.25807
	0.606720961034388	-0.506658705454022	A0A087WW40;Q9Y371;F8WFB9;B7ZC39;B7ZC38;Q9NR46	Endophilin-B1	SH3GLB1	4	10.2	44.26	0.606720961034388	18.05538	19.37877	20.66327	20.58426	18.55913	20.61495	18.30826	19.86471	20.41007	20.74049	19.15883	20.56718	20.76231	20.86174	19.27383	18.31167	19.9468	19.11858	19.87372	17.87854	20.95134	20.30341	18.83678	19.35601	20.8762	20.46344	18.29106	18.40449	20.40385	18.28457	21.37539	20.0339	20.77145	20.86159	19.58418
	0.656568476559565	-0.386292684645881	A0A087WW55;H0Y8D1		PRSS1	14	55.5	26.622	0.656568476559565	28.52526	29.04001	28.34591	28.23206	28.32079	29.19263	29.17833	28.91345	28.34202	28.56376	27.48454	27.88594	27.87801	27.93106	27.44047	27.48524	27.90788	29.11984	29.10747	29.35174	27.80514	26.59747	27.45842	28.00555	28.10604	30.14637	30.25901	30.02181	29.98305	27.60329	26.76648	31.1351	27.88425	26.94224	27.70629
	0.969894035674686	-0.192138217744375	A0A087WW66;Q99460;H7C378;C9J9M4	26S proteasome non-ATPase regulatory subunit 1	PSMD1	8	11.6	105.85	0.969894035674686	21.90746	22.3932	21.80817	21.48153	21.62747	21.51133	21.84103	21.26276	21.72338	21.74156	21.66119	21.61311	21.71091	21.75532	21.39686	21.7563	21.83418	21.30753	21.22016	21.62489	21.09249	21.58197	21.90965	20.92426	21.70814	21.29972	21.11934	21.20108	21.26052	22.37292	21.07307	20.41105	20.58105	21.22123	21.86552
	0.041867846475356	0.04424849010649	A0A087WX08;Q9UEY8	Gamma-adducin	ADD3	4	7.1	75.375	0.041867846475356	19.77568	20.04287	19.97519	19.38104	20.15697	19.85866	20.05748	20.39843	19.54561	19.44172	17.44531	19.30474	18.59094	18.598	20.8212	20.30073	20.80207	19.34017	19.37933	19.45672	19.28912	17.71295	18.52122	17.83743	19.19748	20.40177	18.10412	20.33003	19.78093	19.07973	19.04115	20.25525	18.8755	18.89608	19.45857
	0.169788858338546	0.110817984929163	K7EJM5;A0A087WX29;K7EN94;B1AKP7;G3V162;A0A087X260;A0A087WYY0;Q13148;A0A087WXQ5;A0A087WV68;K7EJ99;A0A0A0MSV7;A0A087WW61;A0A087WX67;A0A087WXV3	TAR DNA-binding protein 43	TARDBP	4	27.9	22.844	0.169788858338546	21.81257	21.8405	21.0212	21.03174	19.46977	20.66501	21.14607	21.3756	21.01161	21.13402	20.63892	21.57432	21.20592	19.81179	21.40665	21.29036	21.03865	21.22311	21.02621	19.824	21.41488	21.37555	21.23017	19.47006	19.42451	20.53839	21.33058	21.82042	21.11471	19.72064	19.28037	19.27333	21.16263	20.69251	20.52793
	0.713934340077489	0.424296106610978	A0A087WYF1;A0A087WX80;P24043	Laminin subunit alpha-2	LAMA2	14	6.1	343.41	0.713934340077489	20.64825	21.31213	21.25009	21.05795	21.14302	21.54444	21.38748	20.86386	20.88226	19.9522	21.77185	21.01529	19.34295	19.35442	20.8795	21.14731	20.58197	21.23655	20.81135	20.76166	22.08301	22.72767	20.99935	21.17219	21.41462	22.53557	22.41106	22.36512	22.29749	21.48851	20.35885	22.87605	22.03335	21.92629	21.47234
	0.31147751171439	-0.218250653100394	A0A087WX97;Q9BXK5;A0A087WTL4	Bcl-2-like protein 13	BCL2L13	3	12	54.388	0.31147751171439	19.64792	19.59874	19.86667	18.69792	18.8367	18.22863	18.2523	18.01547	18.54525	18.64699	19.28752	19.54552	19.56344	19.57622	19.59155	18.12759	18.69296	17.87177	20.15229	19.32579	17.69808	19.43112	18.34343	19.85001	17.92006	19.63434	18.88054	18.21792	18.63254	19.31288	17.69509	18.99787	18.69906	19.26012	19.43587
	0.048989403432868	0.062294490753661	A0A087WXC5;E7ESZ7;O95299;H7C2W5;H7C1Y7;H7C2X4;Q8N1B9;C9J6X0	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial	NDUFA10	6	21.7	40.836	0.048989403432868	20.01855	18.14099	19.82958	21.13352	19.49826	21.54962	21.66852	20.6082	20.3024	20.44111	19.71625	21.37411	20.73463	18.10641	19.34074	21.66674	20.82058	20.76004	18.56902	20.10472	19.40861	20.82058	21.07673	20.95454	21.15931	21.5821	21.14271	21.41751	21.48306	19.19306	19.39943	19.31974	20.43959	20.83777	20.42593
	0.305841045436224	0.188575078570654	A0A087WXF0;P51608;A0A087X1U4;A0A087WVW7;A0A0D9SFX7;A0A0D9SEX1;C9JH89	Methyl-CpG-binding protein 2	MECP2	13	34.4	54.83	0.305841045436224	21.87173	21.26539	22.71777	22.38693	22.54486	22.57928	23.00566	22.95168	23.17037	22.8822	24.31327	22.92292	23.1649	23.1261	22.57623	22.56602	22.84182	22.79269	22.91929	22.7781	23.69732	24.00753	22.52729	23.73789	23.29249	23.10042	22.76326	22.48819	22.71427	22.96584	24.03002	26.96378	22.53338	22.645	22.75375
	0.277146445324854	0.127753560505216	A0A087WXI1;Q6NVY1;F8W8A6;B9A058;H7C1A5;H7C400;H7BYI7;B8ZZZ0	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	HIBCH	7	20	42.846	0.277146445324854	21.09378	22.74628	22.66388	22.43212	22.53457	22.36917	22.90305	22.76527	22.39441	22.39467	21.98203	21.86846	22.46394	22.52085	22.91628	22.75367	23.09729	22.80656	22.27495	22.30293	21.50489	22.31415	22.4785	22.24412	22.53438	22.56456	22.49972	23.08481	22.41895	21.12433	23.22703	19.09877	22.74028	22.59569	21.37639
	0.48515839206715	-0.234996311248292	A0A087WXI5;P12830;A0A087WX17;A0A087WU43;H3BNC6;H3BVI7;J3QKP1	Cadherin-1;E-Cad/CTF1;E-Cad/CTF2;E-Cad/CTF3	CDH1	6	8.2	100.03	0.48515839206715	23.08338	22.83692	21.88346	21.87669	21.96533	21.6193	22.38948	22.23178	22.19629	22.67113	22.68353	21.69426	21.7213	21.76357	21.70257	21.91893	22.47472	22.10971	22.26155	22.497	22.46899	20.44385	21.6897	21.9878	22.03181	22.09229	22.54856	22.4087	22.75064	21.07816	20.55852	19.52945	23.09109	22.01988	22.34995
	1.11684125816971	-0.891544614519393	A0A087WXM6;J3QQT2;J3KRX5;A0A0A6YYL6;P18621;J3KRB3;A0A087WWH0;J3QS96;J3QLC8;A0A0A0MRF8;A0A087WY81;J3KSJ0	60S ribosomal protein L17	RPL17;RPL17-C18orf32	7	40.2	19.586	1.11684125816971	24.33504	23.34543	24.45143	24.60597	24.94114	24.60592	24.57236	24.55333	24.75939	24.47172	21.01154	24.22612	24.34652	24.27384	23.30772	23.52588	23.89615	23.84881	23.66308	24.00239	23.76466	19.82827	23.74612	22.19734	24.27327	24.63051	24.52007	24.59798	24.32444	24.35656	23.19209	22.98024	25.43243	24.53825	24.07774
	0.87438846849569	-0.352546676756845	A0A087WXM8;P50895;K7ENU8	Basal cell adhesion molecule	BCAM	8	16.3	63.693	0.87438846849569	22.51114	22.52523	21.17986	21.12496	21.36389	21.22158	20.86265	21.49556	21.46877	21.47546	21.9959	21.68825	21.60146	21.60526	21.27344	20.95276	21.67762	21.23853	21.28195	21.35703	21.98846	19.84365	21.43359	21.87845	22.09133	21.55487	21.97767	22.0647	21.31926	21.53017	21.96856	18.49401	21.97337	21.78233	22.1004
	0.465876412261157	0.346512446327814	F5GWK5;F5H5A8;F5H3G8;F5H0V7;F5H8G1;F5H1Z6;F5H8H3;A0A087WXR2;Q9Y365;F5GY07;F5GY11	PCTP-like protein	STARD10	2	28	9.4805	0.465876412261157	20.42388	20.39414	19.09323	19.41157	18.23376	19.52811	18.1213	18.58741	18.36038	18.46434	19.13469	18.07598	18.10222	19.6866	19.894	18.89212	18.37086	19.45045	19.75584	18.50922	19.80669	20.85339	18.34024	21.72995	21.71674	19.93865	19.10819	18.99279	18.30784	17.76781	19.79607	20.52713	19.43186	19.58425	19.9466
	0.406608062246754	-0.125845939394026	A0A087WXS7;O43681;K7ERW9	ATPase ASNA1	ASNA1	5	15.4	37.119	0.406608062246754	21.31363	21.6145	21.36057	21.76442	21.36608	20.75548	21.22535	21.08206	21.22134	21.36885	21.63165	21.39749	21.39739	21.2962	21.33794	21.19202	20.95511	21.19683	20.94442	20.80609	21.32301	20.90036	22.29412	21.12704	21.31352	21.57994	21.03228	21.3978	20.7662	21.87781	20.97449	19.16975	21.04707	20.4804	21.21804
	0.160706298364444	0.56192472245958	A0A087WXW9;P20908;P12107	Collagen alpha-1(V) chain	COL5A1	3	1.6	183.65	0.160706298364444	24.45256	21.74505	19.41096	19.715	18.04715	19.83027	18.89778	18.25928	22.48316	23.5981	20.04394	25.78342	25.09824	26.22771	18.62056	19.11629	24.35938	24.54616	19.55605	19.70521	27.96802	27.26042	19.09191	25.37971	24.53801	18.6574	17.59954	19.22	18.12161	19.42891	19.25803	18.35659	19.64673	27.08233	25.91777
